Per Tar Summary:
2008_048: .gz = 0, .pdf = 0
2409_140: .gz = 0, .pdf = 0
2201_063: .gz = 0, .pdf = 0
2408_029: .gz = 0, .pdf = 0
2009_036: .gz = 0, .pdf = 0
2401_032: .gz = 0, .pdf = 0
2411_124: .gz = 0, .pdf = 0
1801_003: .gz = 232, .pdf = 232
2401_102: .gz = 0, .pdf = 0
2409_046: .gz = 0, .pdf = 0
2307_020: .gz = 0, .pdf = 0
1610_016: .gz = 0, .pdf = 0
2404_109: .gz = 0, .pdf = 0
2007_001: .gz = 243, .pdf = 243
2404_115: .gz = 0, .pdf = 0
1801_018: .gz = 0, .pdf = 0
1903_024: .gz = 0, .pdf = 0
1309_007: .gz = 0, .pdf = 0
2204_013: .gz = 0, .pdf = 0
9704_001: .gz = 1464, .pdf = 1464
2102_051: .gz = 0, .pdf = 0
2310_034: .gz = 0, .pdf = 0
1708_002: .gz = 316, .pdf = 316
2302_063: .gz = 0, .pdf = 0
0303_001: .gz = 1420, .pdf = 1420
2312_116: .gz = 0, .pdf = 0
2305_049: .gz = 0, .pdf = 0
1109_003: .gz = 358, .pdf = 358
2006_051: .gz = 188, .pdf = 188
1412_015: .gz = 0, .pdf = 0
2312_095: .gz = 0, .pdf = 0
2011_062: .gz = 0, .pdf = 0
2404_008: .gz = 0, .pdf = 0
1101_001: .gz = 723, .pdf = 723
0407_002: .gz = 0, .pdf = 0
2410_097: .gz = 0, .pdf = 0
2310_020: .gz = 0, .pdf = 0
2012_047: .gz = 0, .pdf = 0
2004_019: .gz = 278, .pdf = 278
1206_007: .gz = 0, .pdf = 0
2009_053: .gz = 0, .pdf = 0
2406_130: .gz = 0, .pdf = 0
2112_067: .gz = 0, .pdf = 0
2105_068: .gz = 0, .pdf = 0
2008_045: .gz = 0, .pdf = 0
2310_007: .gz = 0, .pdf = 0
2311_091: .gz = 0, .pdf = 0
2411_125: .gz = 0, .pdf = 0
1308_009: .gz = 0, .pdf = 0
2407_086: .gz = 0, .pdf = 0
2308_015: .gz = 0, .pdf = 0
2103_040: .gz = 0, .pdf = 0
1810_035: .gz = 0, .pdf = 0
2104_070: .gz = 0, .pdf = 0
2107_040: .gz = 0, .pdf = 0
0202_001: .gz = 1624, .pdf = 1624
2310_026: .gz = 0, .pdf = 0
2303_111: .gz = 0, .pdf = 0
2211_085: .gz = 0, .pdf = 0
2102_022: .gz = 0, .pdf = 0
2306_012: .gz = 0, .pdf = 0
1601_013: .gz = 0, .pdf = 0
2104_058: .gz = 0, .pdf = 0
2408_051: .gz = 0, .pdf = 0
2207_008: .gz = 0, .pdf = 0
2006_022: .gz = 271, .pdf = 271
1906_023: .gz = 0, .pdf = 0
2108_021: .gz = 0, .pdf = 0
2201_019: .gz = 0, .pdf = 0
2208_015: .gz = 0, .pdf = 0
1107_001: .gz = 649, .pdf = 649
1110_001: .gz = 623, .pdf = 623
2404_089: .gz = 0, .pdf = 0
1907_028: .gz = 0, .pdf = 0
2403_016: .gz = 0, .pdf = 0
2407_105: .gz = 0, .pdf = 0
1709_025: .gz = 0, .pdf = 0
2403_029: .gz = 0, .pdf = 0
2306_038: .gz = 0, .pdf = 0
2305_092: .gz = 0, .pdf = 0
2401_012: .gz = 0, .pdf = 0
1604_019: .gz = 0, .pdf = 0
1805_019: .gz = 0, .pdf = 0
1411_008: .gz = 103, .pdf = 103
2312_040: .gz = 0, .pdf = 0
2401_001: .gz = 96, .pdf = 96
1306_004: .gz = 226, .pdf = 226
1605_003: .gz = 306, .pdf = 306
2211_093: .gz = 0, .pdf = 0
0707_001: .gz = 1156, .pdf = 1156
2309_102: .gz = 0, .pdf = 0
2001_034: .gz = 150, .pdf = 150
2202_027: .gz = 0, .pdf = 0
2406_044: .gz = 0, .pdf = 0
2204_077: .gz = 0, .pdf = 0
1712_014: .gz = 0, .pdf = 0
2401_038: .gz = 0, .pdf = 0
2205_008: .gz = 0, .pdf = 0
2302_019: .gz = 0, .pdf = 0
1605_018: .gz = 0, .pdf = 0
1710_021: .gz = 0, .pdf = 0
1606_021: .gz = 0, .pdf = 0
1011_005: .gz = 47, .pdf = 47
2311_044: .gz = 0, .pdf = 0
2405_097: .gz = 0, .pdf = 0
2110_033: .gz = 0, .pdf = 0
1905_004: .gz = 244, .pdf = 244
2210_086: .gz = 0, .pdf = 0
2407_017: .gz = 0, .pdf = 0
2210_008: .gz = 0, .pdf = 0
1305_012: .gz = 0, .pdf = 0
2106_001: .gz = 141, .pdf = 141
2408_022: .gz = 0, .pdf = 0
2212_015: .gz = 0, .pdf = 0
2108_004: .gz = 69, .pdf = 69
1409_012: .gz = 0, .pdf = 0
2409_041: .gz = 0, .pdf = 0
2206_023: .gz = 0, .pdf = 0
2105_047: .gz = 0, .pdf = 0
1610_022: .gz = 0, .pdf = 0
1812_002: .gz = 263, .pdf = 263
2001_007: .gz = 285, .pdf = 285
2106_038: .gz = 0, .pdf = 0
1409_001: .gz = 469, .pdf = 469
2305_034: .gz = 0, .pdf = 0
1909_025: .gz = 212, .pdf = 212
2104_060: .gz = 0, .pdf = 0
2305_020: .gz = 0, .pdf = 0
2203_109: .gz = 0, .pdf = 0
2001_026: .gz = 172, .pdf = 172
9307_001: .gz = 616, .pdf = 616
2206_061: .gz = 0, .pdf = 0
2001_017: .gz = 190, .pdf = 190
2009_012: .gz = 0, .pdf = 0
2104_029: .gz = 0, .pdf = 0
0708_002: .gz = 392, .pdf = 392
1806_008: .gz = 191, .pdf = 191
2007_064: .gz = 0, .pdf = 0
1901_002: .gz = 260, .pdf = 260
2305_007: .gz = 0, .pdf = 0
1512_005: .gz = 369, .pdf = 369
1302_009: .gz = 0, .pdf = 0
2403_051: .gz = 0, .pdf = 0
2004_010: .gz = 215, .pdf = 215
1803_031: .gz = 0, .pdf = 0
2203_008: .gz = 0, .pdf = 0
2305_026: .gz = 0, .pdf = 0
2410_009: .gz = 0, .pdf = 0
2008_058: .gz = 0, .pdf = 0
2407_036: .gz = 0, .pdf = 0
0802_002: .gz = 273, .pdf = 273
2204_055: .gz = 0, .pdf = 0
2204_048: .gz = 0, .pdf = 0
2402_115: .gz = 0, .pdf = 0
1609_020: .gz = 0, .pdf = 0
2004_028: .gz = 187, .pdf = 187
1711_006: .gz = 173, .pdf = 173
1906_004: .gz = 277, .pdf = 277
2208_031: .gz = 0, .pdf = 0
2307_016: .gz = 0, .pdf = 0
2202_074: .gz = 0, .pdf = 0
2410_052: .gz = 0, .pdf = 0
2307_029: .gz = 0, .pdf = 0
2406_061: .gz = 0, .pdf = 0
2309_001: .gz = 79, .pdf = 79
2011_031: .gz = 0, .pdf = 0
2009_030: .gz = 0, .pdf = 0
1803_013: .gz = 0, .pdf = 0
2311_061: .gz = 0, .pdf = 0
2203_105: .gz = 0, .pdf = 0
2402_086: .gz = 0, .pdf = 0
2112_046: .gz = 0, .pdf = 0
0809_002: .gz = 396, .pdf = 396
2402_008: .gz = 0, .pdf = 0
2403_022: .gz = 0, .pdf = 0
2201_010: .gz = 0, .pdf = 0
1306_003: .gz = 359, .pdf = 359
1709_014: .gz = 2, .pdf = 2
2107_021: .gz = 0, .pdf = 0
2302_033: .gz = 0, .pdf = 0
1311_005: .gz = 294, .pdf = 294
2005_031: .gz = 262, .pdf = 262
1011_003: .gz = 437, .pdf = 437
2310_016: .gz = 0, .pdf = 0
1407_013: .gz = 0, .pdf = 0
1604_010: .gz = 77, .pdf = 77
2310_029: .gz = 0, .pdf = 0
1805_010: .gz = 92, .pdf = 92
2203_089: .gz = 0, .pdf = 0
2404_102: .gz = 0, .pdf = 0
2011_013: .gz = 0, .pdf = 0
1501_014: .gz = 0, .pdf = 0
2201_028: .gz = 0, .pdf = 0
2010_009: .gz = 0, .pdf = 0
2104_051: .gz = 0, .pdf = 0
2304_064: .gz = 0, .pdf = 0
2304_079: .gz = 0, .pdf = 0
2002_008: .gz = 240, .pdf = 240
2312_099: .gz = 0, .pdf = 0
2312_021: .gz = 0, .pdf = 0
1805_028: .gz = 0, .pdf = 0
2402_105: .gz = 0, .pdf = 0
2111_002: .gz = 109, .pdf = 109
2204_045: .gz = 0, .pdf = 0
2210_036: .gz = 0, .pdf = 0
2010_052: .gz = 0, .pdf = 0
2408_063: .gz = 0, .pdf = 0
2407_032: .gz = 0, .pdf = 0
1105_001: .gz = 703, .pdf = 703
2301_008: .gz = 0, .pdf = 0
2005_013: .gz = 205, .pdf = 205
1612_011: .gz = 0, .pdf = 0
2008_060: .gz = 0, .pdf = 0
2103_004: .gz = 73, .pdf = 73
2206_005: .gz = 14, .pdf = 14
2110_021: .gz = 0, .pdf = 0
1112_006: .gz = 0, .pdf = 0
1404_012: .gz = 0, .pdf = 0
2405_009: .gz = 0, .pdf = 0
2101_015: .gz = 0, .pdf = 0
1404_001: .gz = 494, .pdf = 494
2402_089: .gz = 0, .pdf = 0
2008_029: .gz = 0, .pdf = 0
1203_002: .gz = 450, .pdf = 450
1909_014: .gz = 196, .pdf = 196
2106_064: .gz = 0, .pdf = 0
2303_049: .gz = 0, .pdf = 0
2410_039: .gz = 0, .pdf = 0
2106_079: .gz = 0, .pdf = 0
2307_051: .gz = 0, .pdf = 0
1607_008: .gz = 81, .pdf = 81
1705_005: .gz = 115, .pdf = 115
2405_052: .gz = 0, .pdf = 0
1209_009: .gz = 16, .pdf = 16
2209_041: .gz = 0, .pdf = 0
2206_081: .gz = 0, .pdf = 0
2104_022: .gz = 0, .pdf = 0
2102_019: .gz = 0, .pdf = 0
1402_010: .gz = 129, .pdf = 129
2202_044: .gz = 0, .pdf = 0
2406_066: .gz = 0, .pdf = 0
2006_019: .gz = 251, .pdf = 251
2409_097: .gz = 0, .pdf = 0
1506_013: .gz = 0, .pdf = 0
2312_004: .gz = 71, .pdf = 71
1505_009: .gz = 36, .pdf = 36
1507_005: .gz = 119, .pdf = 119
2305_053: .gz = 0, .pdf = 0
2406_005: .gz = 0, .pdf = 0
1406_003: .gz = 254, .pdf = 254
2310_051: .gz = 0, .pdf = 0
1904_042: .gz = 0, .pdf = 0
1708_006: .gz = 145, .pdf = 145
2311_005: .gz = 15, .pdf = 15
1003_001: .gz = 783, .pdf = 783
1301_002: .gz = 496, .pdf = 496
2403_073: .gz = 0, .pdf = 0
0008_001: .gz = 1627, .pdf = 1627
1707_011: .gz = 0, .pdf = 0
1906_003: .gz = 307, .pdf = 307
0502_002: .gz = 0, .pdf = 0
2411_064: .gz = 0, .pdf = 0
1104_002: .gz = 466, .pdf = 466
2411_079: .gz = 0, .pdf = 0
2301_017: .gz = 0, .pdf = 0
2210_032: .gz = 0, .pdf = 0
2307_022: .gz = 0, .pdf = 0
1906_018: .gz = 68, .pdf = 68
2007_037: .gz = 94, .pdf = 94
2306_025: .gz = 0, .pdf = 0
2312_104: .gz = 0, .pdf = 0
1311_003: .gz = 508, .pdf = 508
2404_001: .gz = 122, .pdf = 122
1611_021: .gz = 0, .pdf = 0
2103_072: .gz = 0, .pdf = 0
2408_019: .gz = 0, .pdf = 0
2305_016: .gz = 0, .pdf = 0
2112_041: .gz = 0, .pdf = 0
2404_038: .gz = 0, .pdf = 0
2410_148: .gz = 0, .pdf = 0
2402_036: .gz = 0, .pdf = 0
2403_063: .gz = 0, .pdf = 0
2401_025: .gz = 0, .pdf = 0
2310_030: .gz = 0, .pdf = 0
2008_051: .gz = 0, .pdf = 0
1902_015: .gz = 91, .pdf = 91
2407_012: .gz = 0, .pdf = 0
1909_043: .gz = 121, .pdf = 121
2309_064: .gz = 0, .pdf = 0
2310_022: .gz = 0, .pdf = 0
2410_027: .gz = 0, .pdf = 0
2309_079: .gz = 0, .pdf = 0
2405_039: .gz = 0, .pdf = 0
1806_032: .gz = 0, .pdf = 0
2407_141: .gz = 0, .pdf = 0
2302_021: .gz = 0, .pdf = 0
1602_010: .gz = 0, .pdf = 0
2206_003: .gz = 82, .pdf = 82
1810_009: .gz = 99, .pdf = 99
2410_142: .gz = 0, .pdf = 0
2207_001: .gz = 121, .pdf = 121
2410_047: .gz = 0, .pdf = 0
2204_070: .gz = 0, .pdf = 0
2002_036: .gz = 174, .pdf = 174
1511_005: .gz = 144, .pdf = 144
2206_018: .gz = 0, .pdf = 0
2202_061: .gz = 0, .pdf = 0
2203_102: .gz = 0, .pdf = 0
2301_036: .gz = 0, .pdf = 0
2207_038: .gz = 0, .pdf = 0
1609_016: .gz = 0, .pdf = 0
2303_034: .gz = 0, .pdf = 0
2204_058: .gz = 0, .pdf = 0
1411_012: .gz = 0, .pdf = 0
1411_001: .gz = 493, .pdf = 493
2111_042: .gz = 0, .pdf = 0
2206_069: .gz = 0, .pdf = 0
2102_033: .gz = 0, .pdf = 0
2008_022: .gz = 0, .pdf = 0
2105_008: .gz = 0, .pdf = 0
1207_011: .gz = 96, .pdf = 96
2410_078: .gz = 0, .pdf = 0
1911_031: .gz = 96, .pdf = 96
1008_004: .gz = 297, .pdf = 297
2109_040: .gz = 0, .pdf = 0
2004_035: .gz = 250, .pdf = 250
2308_092: .gz = 0, .pdf = 0
2304_037: .gz = 0, .pdf = 0
2205_001: .gz = 139, .pdf = 139
1009_007: .gz = 0, .pdf = 0
2010_027: .gz = 0, .pdf = 0
2109_033: .gz = 0, .pdf = 0
2306_067: .gz = 0, .pdf = 0
1212_009: .gz = 0, .pdf = 0
2402_032: .gz = 0, .pdf = 0
2303_007: .gz = 0, .pdf = 0
2210_012: .gz = 0, .pdf = 0
1811_008: .gz = 172, .pdf = 172
0911_001: .gz = 822, .pdf = 822
2011_055: .gz = 0, .pdf = 0
2011_048: .gz = 0, .pdf = 0
2104_063: .gz = 0, .pdf = 0
2402_102: .gz = 0, .pdf = 0
2311_003: .gz = 66, .pdf = 66
2205_038: .gz = 0, .pdf = 0
2307_073: .gz = 0, .pdf = 0
1812_006: .gz = 129, .pdf = 129
2406_085: .gz = 0, .pdf = 0
2006_010: .gz = 206, .pdf = 206
1410_015: .gz = 0, .pdf = 0
1504_005: .gz = 230, .pdf = 230
1901_024: .gz = 0, .pdf = 0
2311_018: .gz = 0, .pdf = 0
2311_085: .gz = 0, .pdf = 0
2303_026: .gz = 0, .pdf = 0
2210_038: .gz = 0, .pdf = 0
2001_030: .gz = 198, .pdf = 198
2403_019: .gz = 0, .pdf = 0
9109_001: .gz = 58, .pdf = 58
1911_013: .gz = 251, .pdf = 251
2303_017: .gz = 0, .pdf = 0
1904_024: .gz = 2, .pdf = 2
2005_048: .gz = 93, .pdf = 93
1012_005: .gz = 50, .pdf = 50
2405_027: .gz = 0, .pdf = 0
1903_021: .gz = 0, .pdf = 0
2409_009: .gz = 0, .pdf = 0
2102_028: .gz = 0, .pdf = 0
2410_074: .gz = 0, .pdf = 0
2002_032: .gz = 161, .pdf = 161
1408_002: .gz = 384, .pdf = 384
2201_035: .gz = 0, .pdf = 0
2006_028: .gz = 236, .pdf = 236
2408_033: .gz = 0, .pdf = 0
1901_006: .gz = 247, .pdf = 247
2310_073: .gz = 0, .pdf = 0
0706_002: .gz = 164, .pdf = 164
2301_032: .gz = 0, .pdf = 0
1412_007: .gz = 75, .pdf = 75
1904_006: .gz = 231, .pdf = 231
2307_063: .gz = 0, .pdf = 0
2406_093: .gz = 0, .pdf = 0
1806_001: .gz = 344, .pdf = 344
2204_060: .gz = 0, .pdf = 0
2305_030: .gz = 0, .pdf = 0
2308_020: .gz = 0, .pdf = 0
2311_093: .gz = 0, .pdf = 0
2007_043: .gz = 22, .pdf = 22
2211_037: .gz = 0, .pdf = 0
1803_011: .gz = 0, .pdf = 0
1801_013: .gz = 0, .pdf = 0
2404_122: .gz = 0, .pdf = 0
2204_029: .gz = 0, .pdf = 0
2202_066: .gz = 0, .pdf = 0
2306_106: .gz = 0, .pdf = 0
2408_119: .gz = 0, .pdf = 0
2011_045: .gz = 0, .pdf = 0
2401_014: .gz = 0, .pdf = 0
2203_001: .gz = 94, .pdf = 94
2308_007: .gz = 0, .pdf = 0
1703_009: .gz = 0, .pdf = 0
2411_037: .gz = 0, .pdf = 0
2404_064: .gz = 0, .pdf = 0
2405_078: .gz = 0, .pdf = 0
2202_005: .gz = 38, .pdf = 38
2404_079: .gz = 0, .pdf = 0
1903_004: .gz = 279, .pdf = 279
1610_010: .gz = 0, .pdf = 0
1701_011: .gz = 0, .pdf = 0
0803_003: .gz = 0, .pdf = 0
2203_038: .gz = 0, .pdf = 0
2401_106: .gz = 0, .pdf = 0
2208_020: .gz = 0, .pdf = 0
2408_028: .gz = 0, .pdf = 0
2005_045: .gz = 82, .pdf = 82
2308_026: .gz = 0, .pdf = 0
2009_067: .gz = 0, .pdf = 0
2003_001: .gz = 195, .pdf = 195
2106_014: .gz = 0, .pdf = 0
2408_076: .gz = 0, .pdf = 0
2104_019: .gz = 0, .pdf = 0
2402_012: .gz = 0, .pdf = 0
2407_131: .gz = 0, .pdf = 0
2402_001: .gz = 115, .pdf = 115
1409_014: .gz = 0, .pdf = 0
1211_007: .gz = 0, .pdf = 0
1609_022: .gz = 0, .pdf = 0
2005_011: .gz = 269, .pdf = 269
2408_114: .gz = 0, .pdf = 0
2302_082: .gz = 0, .pdf = 0
0804_002: .gz = 302, .pdf = 302
2309_037: .gz = 0, .pdf = 0
1008_003: .gz = 445, .pdf = 445
1103_007: .gz = 0, .pdf = 0
1603_007: .gz = 8, .pdf = 8
2207_064: .gz = 0, .pdf = 0
2008_063: .gz = 0, .pdf = 0
2402_038: .gz = 0, .pdf = 0
2207_079: .gz = 0, .pdf = 0
2405_074: .gz = 0, .pdf = 0
1202_007: .gz = 0, .pdf = 0
1711_023: .gz = 0, .pdf = 0
2212_020: .gz = 0, .pdf = 0
2409_039: .gz = 0, .pdf = 0
1403_012: .gz = 0, .pdf = 0
2410_044: .gz = 0, .pdf = 0
9201_001: .gz = 192, .pdf = 192
2111_006: .gz = 0, .pdf = 0
1504_003: .gz = 382, .pdf = 382
2002_012: .gz = 326, .pdf = 326
2307_019: .gz = 0, .pdf = 0
2410_127: .gz = 0, .pdf = 0
2002_001: .gz = 308, .pdf = 308
1603_017: .gz = 0, .pdf = 0
2301_012: .gz = 0, .pdf = 0
2407_149: .gz = 0, .pdf = 0
2212_007: .gz = 0, .pdf = 0
2204_051: .gz = 0, .pdf = 0
2303_053: .gz = 0, .pdf = 0
2401_043: .gz = 0, .pdf = 0
2109_021: .gz = 0, .pdf = 0
2002_038: .gz = 168, .pdf = 168
1203_006: .gz = 47, .pdf = 47
1905_015: .gz = 115, .pdf = 115
1303_002: .gz = 387, .pdf = 387
2205_064: .gz = 0, .pdf = 0
2205_079: .gz = 0, .pdf = 0
2212_026: .gz = 0, .pdf = 0
2108_015: .gz = 0, .pdf = 0
2305_073: .gz = 0, .pdf = 0
2403_119: .gz = 0, .pdf = 0
1605_013: .gz = 23, .pdf = 23
2403_010: .gz = 0, .pdf = 0
1208_001: .gz = 527, .pdf = 527
1607_001: .gz = 377, .pdf = 377
1709_002: .gz = 343, .pdf = 343
2110_071: .gz = 0, .pdf = 0
1405_011: .gz = 0, .pdf = 0
2106_043: .gz = 0, .pdf = 0
2309_014: .gz = 0, .pdf = 0
1704_011: .gz = 0, .pdf = 0
2403_028: .gz = 0, .pdf = 0
2010_044: .gz = 0, .pdf = 0
1501_002: .gz = 453, .pdf = 453
0510_001: .gz = 1026, .pdf = 1026
2012_001: .gz = 148, .pdf = 148
2209_009: .gz = 0, .pdf = 0
2403_076: .gz = 0, .pdf = 0
2011_070: .gz = 0, .pdf = 0
2007_054: .gz = 0, .pdf = 0
2204_022: .gz = 0, .pdf = 0
9807_001: .gz = 1993, .pdf = 1993
1308_005: .gz = 112, .pdf = 112
1710_015: .gz = 0, .pdf = 0
1301_006: .gz = 175, .pdf = 175
2407_025: .gz = 0, .pdf = 0
2310_103: .gz = 0, .pdf = 0
1104_006: .gz = 0, .pdf = 0
2012_038: .gz = 0, .pdf = 0
2011_058: .gz = 0, .pdf = 0
2209_052: .gz = 0, .pdf = 0
2403_114: .gz = 0, .pdf = 0
2104_033: .gz = 0, .pdf = 0
2008_019: .gz = 0, .pdf = 0
2405_044: .gz = 0, .pdf = 0
0612_002: .gz = 717, .pdf = 717
1307_009: .gz = 215, .pdf = 215
2207_025: .gz = 0, .pdf = 0
1808_023: .gz = 0, .pdf = 0
1608_021: .gz = 0, .pdf = 0
2405_127: .gz = 0, .pdf = 0
2409_142: .gz = 0, .pdf = 0
2203_064: .gz = 0, .pdf = 0
1909_002: .gz = 329, .pdf = 329
2409_047: .gz = 0, .pdf = 0
1412_016: .gz = 0, .pdf = 0
2203_079: .gz = 0, .pdf = 0
2206_062: .gz = 0, .pdf = 0
1708_023: .gz = 0, .pdf = 0
1711_004: .gz = 273, .pdf = 273
2112_009: .gz = 0, .pdf = 0
2308_016: .gz = 0, .pdf = 0
2006_035: .gz = 193, .pdf = 193
9707_001: .gz = 1796, .pdf = 1796
2111_083: .gz = 0, .pdf = 0
2104_028: .gz = 0, .pdf = 0
2308_029: .gz = 0, .pdf = 0
2309_043: .gz = 0, .pdf = 0
2409_078: .gz = 0, .pdf = 0
2009_046: .gz = 0, .pdf = 0
2210_025: .gz = 0, .pdf = 0
1309_010: .gz = 0, .pdf = 0
1401_012: .gz = 0, .pdf = 0
1807_008: .gz = 122, .pdf = 122
2304_054: .gz = 0, .pdf = 0
2101_020: .gz = 0, .pdf = 0
2406_062: .gz = 0, .pdf = 0
2307_010: .gz = 0, .pdf = 0
2411_117: .gz = 0, .pdf = 0
2410_137: .gz = 0, .pdf = 0
2302_071: .gz = 0, .pdf = 0
2011_060: .gz = 0, .pdf = 0
1707_024: .gz = 0, .pdf = 0
2010_061: .gz = 0, .pdf = 0
1407_016: .gz = 0, .pdf = 0
2311_062: .gz = 0, .pdf = 0
2208_016: .gz = 0, .pdf = 0
1702_009: .gz = 0, .pdf = 0
2208_029: .gz = 0, .pdf = 0
2407_067: .gz = 0, .pdf = 0
1911_011: .gz = 186, .pdf = 186
2105_001: .gz = 146, .pdf = 146
2011_029: .gz = 0, .pdf = 0
2307_028: .gz = 0, .pdf = 0
1206_010: .gz = 0, .pdf = 0
2103_015: .gz = 0, .pdf = 0
2409_074: .gz = 0, .pdf = 0
2307_076: .gz = 0, .pdf = 0
2310_119: .gz = 0, .pdf = 0
2404_014: .gz = 0, .pdf = 0
2105_038: .gz = 0, .pdf = 0
2310_010: .gz = 0, .pdf = 0
2107_015: .gz = 0, .pdf = 0
1806_025: .gz = 0, .pdf = 0
2101_026: .gz = 0, .pdf = 0
2303_030: .gz = 0, .pdf = 0
1811_001: .gz = 339, .pdf = 339
1111_008: .gz = 0, .pdf = 0
1904_040: .gz = 0, .pdf = 0
2410_066: .gz = 0, .pdf = 0
2305_103: .gz = 0, .pdf = 0
1112_004: .gz = 107, .pdf = 107
2008_033: .gz = 0, .pdf = 0
2212_016: .gz = 0, .pdf = 0
2203_025: .gz = 0, .pdf = 0
1801_011: .gz = 0, .pdf = 0
2212_029: .gz = 0, .pdf = 0
2204_063: .gz = 0, .pdf = 0
1304_003: .gz = 277, .pdf = 277
1609_019: .gz = 0, .pdf = 0
2410_005: .gz = 36, .pdf = 36
1408_006: .gz = 60, .pdf = 60
1912_008: .gz = 192, .pdf = 192
2312_015: .gz = 0, .pdf = 0
2308_051: .gz = 0, .pdf = 0
2211_054: .gz = 0, .pdf = 0
2007_002: .gz = 259, .pdf = 259
1804_009: .gz = 67, .pdf = 67
2112_039: .gz = 0, .pdf = 0
2408_082: .gz = 0, .pdf = 0
2012_064: .gz = 0, .pdf = 0
1809_008: .gz = 122, .pdf = 122
2207_014: .gz = 0, .pdf = 0
2407_106: .gz = 0, .pdf = 0
2407_126: .gz = 0, .pdf = 0
1906_031: .gz = 0, .pdf = 0
2007_050: .gz = 0, .pdf = 0
1310_002: .gz = 421, .pdf = 421
1808_005: .gz = 324, .pdf = 324
2411_054: .gz = 0, .pdf = 0
2210_067: .gz = 0, .pdf = 0
1902_020: .gz = 8, .pdf = 8
2411_128: .gz = 0, .pdf = 0
1812_023: .gz = 0, .pdf = 0
2405_137: .gz = 0, .pdf = 0
2402_025: .gz = 0, .pdf = 0
2201_057: .gz = 0, .pdf = 0
2208_051: .gz = 0, .pdf = 0
2410_124: .gz = 0, .pdf = 0
2209_027: .gz = 0, .pdf = 0
2008_028: .gz = 0, .pdf = 0
2311_101: .gz = 0, .pdf = 0
1101_002: .gz = 547, .pdf = 547
1411_014: .gz = 0, .pdf = 0
9410_001: .gz = 924, .pdf = 924
1711_003: .gz = 276, .pdf = 276
1902_007: .gz = 250, .pdf = 250
1406_013: .gz = 0, .pdf = 0
1909_042: .gz = 77, .pdf = 77
2011_051: .gz = 0, .pdf = 0
2010_066: .gz = 0, .pdf = 0
1908_017: .gz = 243, .pdf = 243
1910_017: .gz = 214, .pdf = 214
1711_018: .gz = 0, .pdf = 0
1906_013: .gz = 161, .pdf = 161
2211_011: .gz = 0, .pdf = 0
2308_022: .gz = 0, .pdf = 0
2205_014: .gz = 0, .pdf = 0
2010_005: .gz = 72, .pdf = 72
2404_043: .gz = 0, .pdf = 0
2411_096: .gz = 0, .pdf = 0
1901_023: .gz = 0, .pdf = 0
1902_026: .gz = 0, .pdf = 0
2309_054: .gz = 0, .pdf = 0
2302_057: .gz = 0, .pdf = 0
1902_017: .gz = 51, .pdf = 51
2009_041: .gz = 0, .pdf = 0
2002_025: .gz = 189, .pdf = 189
2409_044: .gz = 0, .pdf = 0
2403_035: .gz = 0, .pdf = 0
1912_017: .gz = 165, .pdf = 165
2409_127: .gz = 0, .pdf = 0
2301_025: .gz = 0, .pdf = 0
2405_066: .gz = 0, .pdf = 0
2206_031: .gz = 0, .pdf = 0
2212_051: .gz = 0, .pdf = 0
2407_143: .gz = 0, .pdf = 0
2209_078: .gz = 0, .pdf = 0
2208_022: .gz = 0, .pdf = 0
2405_005: .gz = 30, .pdf = 30
2204_019: .gz = 0, .pdf = 0
2312_111: .gz = 0, .pdf = 0
2303_073: .gz = 0, .pdf = 0
2003_037: .gz = 85, .pdf = 85
1611_015: .gz = 0, .pdf = 0
1107_002: .gz = 394, .pdf = 394
2410_125: .gz = 0, .pdf = 0
1110_002: .gz = 402, .pdf = 402
1802_002: .gz = 248, .pdf = 248
2305_010: .gz = 0, .pdf = 0
2304_002: .gz = 88, .pdf = 88
2309_096: .gz = 0, .pdf = 0
2304_050: .gz = 0, .pdf = 0
2207_043: .gz = 0, .pdf = 0
1209_005: .gz = 261, .pdf = 261
1806_014: .gz = 70, .pdf = 70
2206_013: .gz = 0, .pdf = 0
0707_002: .gz = 145, .pdf = 145
1706_008: .gz = 75, .pdf = 75
1908_036: .gz = 103, .pdf = 103
2112_047: .gz = 0, .pdf = 0
1910_036: .gz = 160, .pdf = 160
1505_005: .gz = 243, .pdf = 243
2404_117: .gz = 0, .pdf = 0
1712_027: .gz = 0, .pdf = 0
2304_084: .gz = 0, .pdf = 0
2105_064: .gz = 0, .pdf = 0
2405_124: .gz = 0, .pdf = 0
2410_085: .gz = 0, .pdf = 0
1410_007: .gz = 89, .pdf = 89
2203_014: .gz = 0, .pdf = 0
2212_022: .gz = 0, .pdf = 0
2201_068: .gz = 0, .pdf = 0
2209_074: .gz = 0, .pdf = 0
2202_062: .gz = 0, .pdf = 0
2106_002: .gz = 175, .pdf = 175
1808_003: .gz = 283, .pdf = 283
1709_006: .gz = 251, .pdf = 251
0410_001: .gz = 1254, .pdf = 1254
2205_043: .gz = 0, .pdf = 0
1912_036: .gz = 25, .pdf = 25
2409_109: .gz = 0, .pdf = 0
1609_010: .gz = 0, .pdf = 0
2101_016: .gz = 0, .pdf = 0
2306_097: .gz = 0, .pdf = 0
2101_029: .gz = 0, .pdf = 0
2203_106: .gz = 0, .pdf = 0
1808_018: .gz = 27, .pdf = 27
